Swap ID,Installation ID,Former Transmitter ID,New Transmitter ID,New Transmitter Mac address,New Transmitter Type,New Transmitter data Status,Status,User,Date Time
Sc429fbce,I568d9864,WMBE0019897,WMBE0019277,E12601FD902A,WM50033114100,Found in BigQuery PR01 & The Brain,To do,william.gundy@icareweb.com,2024-08-22 15:25:24
Se7ed57a4,I5bee28a2,WMBE0012972,WMBE0014350,E12700988FFC,WM50033114100,Found in BigQuery PR01 & The Brain,Done,mitch.thielemans@icareweb.com,2024-08-27 08:40:14
S9f0500e0,I8539663a,WM19BE551504276EX,WM21US571009262,00158d00071386a1,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 11:48:01
S3788c790,I586d4567,WM19BE551504296EX,WM21US571009264,,,,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 11:50:29
Sb0a360fa,I04ab3a4a,WM21US571009095,WM21US571009174,00158d00071386b1,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:00:11
S61cfdf36,Id7298cd4,WM21US571009514,WM21BE551507581,00158d00057366b4,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:06:07
S6c60c4ce,Idd8e5908,WM19BE551504275EX,WM21US571009261,00158d000713865e,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:10:11
Sf5151b9c,I995144dd,WM19BE551504281EX,WM21US571009260,00158d00071386c2,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:12:15
S185d8b4f,I0214690b,WM21US571009526,WM21US571009268,00158d0007138519,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:13:37
S92690ca6,Ic067e8c4,WM21US571009257,WM21US571009259,00158d0007138673,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-08-28 12:14:58
S1607010d,I806baaa5,WM23BE5515020094EX,WM23BE5515020101EX,00158d00080f4e16,WM712121121,Found in BigQuery PR01 & The Brain,To do,william.gundy@icareweb.com,2024-08-29 15:56:44
S58a9baf0,,WMBE0013071,WMBE0016095,E12601FD57E0,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-04 11:07:22
Sd26ef31d,I8e5f308e,WMBE0001149,WMBE0006907,E12602D3BF16,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-04 12:10:13
S00f15e7a,If284fdff,WMBE0011072,WMBE0006913,E126022A2832,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-04 12:26:33
,,,,,,,,,
Sb7563043,,WMBE0020522,WMBE0013065,E12602B9895E,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 08:45:03
S349d5c98,,WMBE0000134,WMBE0020437,E12601FD2B45,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 09:17:43
Sf97e07d6,,WMBE0002553,WMBE0020435,E12602E332A2,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 10:49:25
S09c4cd4e,,WMBE0020394,WMBE0020421,E1260213BF8A,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 10:59:16
S039cbf11,,WMBE0020399,WMBE0020431,E12602E33981,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 11:00:44
Se865b29e,,WMBE0020411,WMBE0020414,E1260213B484,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 11:31:57
Sc2db3c74,,WMBE0020413,WMBE0020436,E12602E32D1D,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-11 11:34:04
Sa8a9dd09,,WMBE0020651,WMBE0020432,E12602E3397C,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-09-13 09:03:09
S71d35791,I6b5e4689,WM21US571009432,WM21US571009327,00158d0007138657,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-13 10:28:50
Sae1384ff,I014b7b3d,WM21US571009431,WM21BE551507906,00158d0005bef0f9,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-13 10:30:08
S1a868f27,I21777fc3,WM21US571009392,WM21US571009265,,,,Done,wojciech.zdzienicki@icareweb.com,2024-09-13 12:52:04
Sc158a0e3,I21777fc3,WM21US571009391,WM21BE551507587,00158d0005bef1b8,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-13 12:53:04
S1ec86173,I8ac6e0a42582,,WMBE0023896,E12602D9D663,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 10:38:25
S92ee0a36,I8ac6e0a42581,,WMBE0023915,E12602F90CAA,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 10:47:47
S511f5de0,I8ac6e0a42580,,WMBE0023912,E12602D9D677,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 11:35:09
S7f96d642,I8ac6e0a42579,,WMBE0023905,E12602F90C3A,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 11:59:43
S31b632ac,I8ac6e0a42578,,WMBE0023931,E12602D9D7B2,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:01:59
S29142a6d,I8ac6e0a42882,,WMBE0023895,E12602F9092A,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:05:23
Sef1f5026,I8ac6e0a42881,,WMBE0023913,E12602F90954,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:16:41
Sf0f1f4f9,I8ac6e0a42880,,WMBE0023890,E12602D9E32A,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:19:33
Sbbaaf48b,I8ac6e0a42879,,WMBE0023909,E12602D9D469,WM51033114102,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:23:58
Sd10391a2,I8ac6e0a42583,,WMBE0009802,E126029F537E,WM50033114100,Found in BigQuery PR01 & The Brain,Done,florent.foglia@icareweb.com,2024-09-19 10:50:51
S4e45b5bd,I8ac6e0a42889,,WMBE0009807,E12602B9847C,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 12:57:10
Scb9f443c,I8ac6e0a42890,,WMBE0009803,E126029F4D69,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:00:18
Sb338e03f,I8ac6e0a42891,,WMBE0009814,E12602B085D6,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:05:41
Sb79ef545,I8ac6e0a42590,,WMBE0009796,E126026DB6B7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:16:39
Sd4ec0d61,I8ac6e0a42592,,WMBE0009809,E12602B98C86,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:25:07
Sc3595aab,I8ac6e0a42594,,WMBE0009815,E12602B98BD8,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:32:45
Sfdef70e8,I8ac6e0a42595,,WMBE0009801,E12602B98FE7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:46:09
Sa9640fec,I8ac6e0a42596,,WMBE0009808,E12602B98C1F,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:50:03
Sab743a18,I8ac6e0a42597,,WMBE0009813,E12602B08591,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:53:40
Sbd6d6d30,I8ac6e0a42598,,WMBE0009811,E12602B07E2D,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:57:25
S915c8b2f,I8ac6e0a42599,,WMBE0009810,E12602B98FA7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 13:59:16
S40ac03d7,I8ac6e0a42600,,WMBE0009798,E12602B98553,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:01:43
S7f9f80a5,I8ac6e0a42601,,WMBE0009800,E12602B98FDF,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:06:08
S89d3a521,I8ac6e0a42602,,WMBE0009804,E12602E3BF3A,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:19:25
Sf241170d,I8ac6e0a42603,,WMBE0009794,E126029F4C26,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:23:24
Sf919f448,I8ac6e0a42604,,WMBE0009792,E12602B08959,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:25:42
Sf0f38747,I8ac6e0a42605,,WMBE0009793,E126029F50A2,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:27:50
Sf600b602,I8ac6e0a42606,,WMBE0009799,E12602B08914,WM50033114100,Found in BigQuery PR01 & The Brain,Done,loris.vanmalderen@icareweb.com,2025-03-19 12:02:03
S5481cf25,I8ac6e0a42607,,WMBE0009805,E12602E3C5B5,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:31:12
S56c6f161,I8ac6e0a42608,,WMBE0009781,E12602B98CA5,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:36:02
S20486852,I8ac6e0a42609,,WMBE0009782,E126029F4D29,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:38:49
S1c202f0c,I8ac6e0a42610,,WMBE0009780,E126029F4CA1,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:44:03
Sa2ab5a36,I8ac6e0a42611,,WMBE0009777,E12602B98C34,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 14:47:53
Sdf283fad,I8ac6e0a42612,,WMBE0009783,E12602B988CB,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:05:51
S65b6583b,I8ac6e0a42613,,WMBE0009774,E12602E3C6A9,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:06:20
S4a2df21c,I8ac6e0a42614,,WMBE0009786,E126029F4B07,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:07:16
S55ba964c,I8ac6e0a42615,,WMBE0009788,E12602DABA74,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:08:10
S8e946f08,I8ac6e0a42616,WMBE0022394,WMBE0009775,E12602B98CF5,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:12:22
S382b8817,I8ac6e0a42617,,WMBE0009787,E126029F5107,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:17:23
Sa5c8cd33,I8ac6e0a42618,,WMBE0009789,E12602DAB93F,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:20:07
S013dae63,I8ac6e0a42619,,WMBE0009791,E126029F4BD2,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:23:06
S66346b71,I8ac6e0a42620,,WMBE0009790,E126029F5376,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:25:35
Sc07d24c5,I8ac6e0a42621,,WMBE0009784,E12602B98B87,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:27:52
Sad3bdf4e,I8ac6e0a42622,,WMBE0009785,E126029F5071,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:35:14
Sfcdd3880,I8ac6e0a42623,,WMBE0009778,E12602B98F61,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:37:47
Sb31d1242,I8ac6e0a42624,,WMBE0009779,E126029F5080,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:42:15
Sb46a2630,I8ac6e0a42625,,WMBE0009776,E12602B98CA1,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:44:23
Sa1ca0c42,I8ac6e0a42626,,WMBE0009768,E126029F4EFF,WM50033114100,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-09-18 15:51:22
Sa28dc9f2,I7244cdaa,WMBE0024989,WMBE0025718,E12602F920A3,WM51033114102,Found in The Brain,Done,rik.vanbael@icareweb.com,2024-09-19 13:22:56
S5ccd7855,I63a02b4d,WMBE0023950,WMBE0025736,E12602F91E17,WM51033114102,Found in The Brain,Done,rik.vanbael@icareweb.com,2024-09-19 13:27:18
S1a8992cc,If8d123fb,WMBE0023965,WMBE0025721,,,,Done,rik.vanbael@icareweb.com,2024-09-19 13:31:45
S632ea1de,I3ecd790d,WMB23BE0009164,WMBE0011054,E126029F384F,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-19 08:39:15
S5287cbbd,I9c358f53,WMB23BE0009169,WMBE0011042,E12602B088F8,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-19 08:40:45
S1a191202,I7f005937,WMB23BE0009177,WMBE0011055,E126029F530C,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-19 08:48:55
Sc03d4588,If1b348c9,WMB23BE0009185,WMBE0006934,E126022A0D55,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-19 08:55:43
,,,,,,,,,
S96437180,Ifde3366c,WMB23BE0009849,WMBE0006914,E126022A0DCE,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-19 10:33:01
S59b0e73b,I26522533,WMBE0006910,WMBE0011038,E12601FD00DF,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-20 10:10:27
Sa4e0da6d,I68fbb36b,WMBE0006915,WMBE0011044,E126026DC5E7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-20 10:11:50
Sdd11bd85,,WMBE0016096,WMBE0020433,E12602E333AF,WM50033114100,Found in BigQuery PR01 & The Brain,Done,ruben.mata@icareweb.com,2024-09-23 11:16:35
S50bc5173,Ic2b263b7,WMBE0006911,WMBE0006915,E126022A0991,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-23 12:36:37
S98bb2fac,I7e48d0d1,WMB23BE0011146,WMBE0011057,E12602B988A8,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-23 12:53:41
Se30444c7,I5d29996e,WMB23BE0010907,WMBE0011050,E126029F55FA,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-23 13:16:15
S8314aa11,I4edcda39,,,,,,To do,wojciech.zdzienicki@icareweb.com,2024-09-24 14:04:27
S18017783,Id5cedef9,,,,,,To do,wojciech.zdzienicki@icareweb.com,2024-09-24 14:06:20
S0cf242e1,Id9d6d3fb,,,,,,To do,wojciech.zdzienicki@icareweb.com,2024-09-24 14:06:29
S090065d6,Ief8a8af8,WM21US571009380,WM21US571009178,00158d0007138667,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-25 11:00:20
Sa57036d9,I95a22bde,WM21US571009379,WM21US571009269,00158d0007138608,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-25 11:00:46
Sf6a84601,I14d37f02,WM21US571009295,WM21BE551507710,00158d0005736692,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-25 13:04:15
Se27604a8,I3b93ab13,WM21US571009296,WM21US571009263,00158d0007138679,WM702121121,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-09-25 13:01:17
S89ded800,I07362a2c,,,,,,Done,wojciech.zdzienicki@icareweb.com,2024-09-25 11:34:24
S557bb05f,Ie3baa271,WMBE0013366,WMBE0017289,E12602D39801,WM50033114100,Found in BigQuery PR01 & The Brain,Done,rik.vanbael@icareweb.com,2024-09-26 10:42:21
S9d9f79d8,Idb7cbc3d,WMBE0013355,WMBE0017271,E12602D3B1B7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,rik.vanbael@icareweb.com,2024-09-26 11:05:40
Sbb9f9611,I82634c24,WMBE0012978,WMBE0017272,E12602D3AE53,WM50033114100,Found in BigQuery PR01 & The Brain,Done,rik.vanbael@icareweb.com,2024-09-26 11:30:53
S23f7b64c,I7582f9d5,WMBE0012961,WMBE0017283,E12602D3A5A2,WM50033114100,Found in BigQuery PR01 & The Brain,Done,rik.vanbael@icareweb.com,2024-09-26 11:33:36
Sc81641ba,I3999f101,WMBE0015295,WMBE0021430,E12602E339B6,WM50033114100,Found in BigQuery PR01 & The Brain,To do,antoine.point@icareweb.com,2024-09-26 12:45:05
Sd12fa418,I55ee5b57,WMBE0013353,WMBE0017279,E12602D3B213,WM50033114100,Found in BigQuery PR01 & The Brain,To do,rik.vanbael@icareweb.com,2024-09-26 14:58:42
Sf86fadf4,I7d005241,WMB23BE0009155,WMBE0011039,E12602B081CC,WM50033114100,Found in BigQuery PR01 & The Brain,To do,wojciech.zdzienicki@icareweb.com,2024-09-26 08:15:46
S423380b2,I1345fa44,WMB23BE0009171,WMBE0006924,E12700939A8C,WM50033114100,Found in BigQuery PR01 & The Brain,To do,wojciech.zdzienicki@icareweb.com,2024-09-26 08:25:32
S1c61781a,Id6e59c3f,WMB23BE0009150,WMBE0011053,E126029F3250,WM50033114100,Found in BigQuery PR01 & The Brain,To do,wojciech.zdzienicki@icareweb.com,2024-09-26 08:40:21
S03f69fcf,Ifab96b15,WMB23BE0009118,WMBE0011052,E126029F5223,WM50033114100,Found in BigQuery PR01 & The Brain,To do,wojciech.zdzienicki@icareweb.com,2024-09-26 08:53:16
Sd58688fa,I4223c48c,WMBE0008850,WMBE0008355,E12602D3AC95,WM50033114100,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-09-27 09:07:17
S9fd0d309,Ib2cf753b,WMBE0013048,WMBE0020426,E1260213BA94,WM50033114100,Found in BigQuery PR01 & The Brain,Done,ruben.mata@icareweb.com,2024-09-30 12:24:45
S9b3fe2f2,I6cb70f8f,WMBE0011892,WMBE0011906,E1270093786E,WM50033114100,Found in BigQuery PR01 & The Brain,Done,rik.vanbael@icareweb.com,2024-10-01 14:30:51
Sb5215c62,I8e5f308e,WMBE0006907,WMBE0011058,E126029F5317,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-10-01 08:50:24
S39c8f01d,,WMBE0020506,WMBE0019279,E12602F20007,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-02 08:43:08
S1a5b4886,,WMBE0020487,WMBE0018635,E12602F200A1,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-02 08:54:44
S73037d9e,,WMBE0020508,WMBE0010706,E12602E3BF39,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-02 09:11:00
S7192f236,,WMBE0020503,WMBE0019278,E12601FD8DFB,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-02 09:23:30
Sd987c74d,,WMBE0003742,WMBE0018612,E12602F20D27,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-02 12:39:49
S4e497c52,Iea9aa779,WMBE0002642,WMBE0027227,E126033EA990,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-03 12:25:45
S700499f1,Ibd0a79d6,WMBE0002643,WMBE0027246,E126033EA631,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-03 12:35:14
S52cff95c,I2d7bdccf,WMBE0005750,WMBE0027251,E126033E973D,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-03 12:36:45
Sd837ffe3,Ie6da97d2,WMBE0001377,WMBE0023943,E12602D9E2E2,WM51033114102,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-03 14:08:14
Sbde0dbab,Ic4396ece,WMBE0017186,WMBE0017245,E126020EB12F,WM50033114100,Found in BigQuery PR01 & The Brain,Done,daan.dewever@icareweb.com,2024-10-04 13:13:07
S56ea8f3e,Ibeb90499,WMBE0017193,WMBE0017227,E12601FD35B7,WM50033114100,Found in BigQuery PR01 & The Brain,Done,daan.dewever@icareweb.com,2024-10-04 13:28:03
S857caf13,I6b44579e,WMBE0017200,WMBE0017233,E12602E332EF,WM50033114100,Found in BigQuery PR01 & The Brain,Done,daan.dewever@icareweb.com,2024-10-04 13:31:08
Sbbae48d9,If23a56d8,,WMBE0023752,E12602F913C9,WM51033114102,Found in BigQuery PR01 & The Brain,To do,yann.bitebiere@icareweb.com,2024-10-08 11:17:33
S324a9ad3,I532b96dd,WMBE0023963,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:19:44
S7095b4a1,I66f6f667,WMBE0023974,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:22:09
S75cce450,I83e6e670,,WMBE230023957,,,Not found in The Brain,To do,yann.bitebiere@icareweb.com,2024-10-08 11:31:50
Sc7f7c99e,I9e06ffd9,WMBE0023964,WMBE0023964,E12602D9D8AD,WM51033114102,Found in BigQuery PR01 & The Brain,To do,valentin.warest@icareweb.com,2024-10-08 14:37:49
S278eba5e,Iff07333d,WMBE0023978,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:35:35
S8e50bb5c,Ib1502495,WMBE0023949,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:38:27
Se139ca6c,I21af59db,WMBE0023962,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:39:26
S5c68dde0,I7d1d7581,WMBE0023973,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:40:16
S230cc264,Ie1f05f6a,WMBE0023956,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:41:42
S3c947e8a,I3640a91b,WMBE0023941,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:42:47
S17edefd7,I22f35ae8,WMBE0023936,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 11:43:59
S2a59267d,I515731ef,WMBE0023954,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 14:10:43
S910098cb,I4c01918c,WMBE0023969,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 14:15:30
S1e228fa0,I76c37831,WMBE0023979,,,,,To do,yann.bitebiere@icareweb.com,2024-10-08 14:20:26
Se7ce2def,,WMBE0013068,WMBE0020415,E12602E32BFB,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-11 11:31:50
S4b977fd1,,WMBE0016101,WMBE0020420,E1260213C620,WM50033114100,Found in BigQuery PR01 & The Brain,To do,ruben.mata@icareweb.com,2024-10-11 13:11:13
Sbaa36ca2,I84a60af8,WMBE0022459,WMBE0014317,E1270093A84B,WM50033114100,Found in BigQuery PR01 & The Brain,Done,daan.dewever@icareweb.com,2024-10-12 13:40:05
Sc0ff52f1,I5d29996e,WMB23BE0010907,WMBE0011049,E126029F4CC8,WM50033114100,Found in BigQuery PR01 & The Brain,Done,wojciech.zdzienicki@icareweb.com,2024-10-15 09:17:55
S59ec0b3c,Ia49fb780,WMBE0010050,WMBE0008329,E12602D3A780,WM50033114100,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-15 17:34:10
S8b5d818f,,WMBE0021939,WMBE0021939,E12602F976AD,WM50033114106,Found in BigQuery PR01 & The Brain,Done,magnus.oeste@icareweb.com,2024-10-19 23:56:22
,,,,,,,,,
S3c7bc028,Ic2c1bb5a,WM24BE5515021779EX,WMBE0021939,E12602F976AD,WM50033114106,Found in BigQuery PR01 & The Brain,Done,magnus.oeste@icareweb.com,2024-10-19 23:59:52
Sae027f90,I0ff2af60,WMBE0021940,WMBE0021939,E12602F976AD,WM50033114106,Found in BigQuery PR01 & The Brain,Done,magnus.oeste@icareweb.com,2024-10-20 00:01:19
S5c859b5e,I5d6eb582,WMBE0002913,WMBE0023945,E12602D9CF01,WM51033114102,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-22 09:20:33
S31141361,I945224a4,WMBE0021934,WMBE0022089,E12602F965A0,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-22 11:31:33
S23dd0cd4,I7b08bfb1,WMBE0021972,WMBE0027495,E126033E7464,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-22 11:32:31
S32557774,I3ad554f2,WMBE0000243,WMBE0027264,E12602F972B7,WM50033114106,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-22 11:33:58
Sf593a29c,I0d47da08,WMBE0011596,WMBE0023937,E12602D9D31C,WM51033114102,Found in BigQuery PR01 & The Brain,Done,joris.solbreux@icareweb.com,2024-10-22 11:35:24
S5c58d5ae,Idfb379c6,,,,,,To do,jacek.banul@icareweb.com,2024-10-25 10:03:13
Sc2be4a60,Idfb379c6,,,,,,To do,jacek.banul@icareweb.com,2024-10-25 10:03:18
Se0699ce2,,WMBE0020432,WMBE0020422,E1260213C5E3,WM50033114100,Found in BigQuery PR01 & The Brain,Done,ruben.mata@icareweb.com,2024-10-29 08:52:10
S3cbfb9ff,I8ac6e0a42901,WMBE0023190,WMBE0047954,,,,Done,antoine.point@icareweb.com,2024-11-04 11:13:16
S68831f30,I8ac6e0a42904,WMBE0024024,WMBE0047967,E12602E2CBEA,WM50033114107,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-11-04 11:14:38
S876af6c1,I8ac6e0a42896,WMBE0024234,WMBE0047968,E12602E2D2D3,WM50033114107,Found in BigQuery PR01 & The Brain,Done,antoine.point@icareweb.com,2024-11-04 11:15:46
